player_name,country,points,position,instagram_followers,youtube_subscribers,tiktok_followers,twitter_followers,wikipedia_views,gender,total_matches,total_wins,total_games_won,total_games_lost,tournaments_played,years_active,avg_round,max_round,matches_3set,avg_dominance,win_rate,game_diff,clutch_rate,wr_early,wr_mid,wr_late,wr_major,wr_p1,wr_p2,unique_partners,partner_loyalty,trajectory_slope,pts_growth,pos_improvement,gender_enc,country_enc,total_social,log_social,log_points,cluster,cluster_gmm,cluster_hier,segment
Diego Ruiz Alcaide,ESP,2,2428,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,0.0,0.0,1.0986122886681098,1,2,3,Newcomers
Andy De Bruijne,NED,2,2428,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,68,0.0,0.0,1.0986122886681098,1,2,3,Newcomers
Miguel Ferreira,POR,2,2428,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,78,0.0,0.0,1.0986122886681098,1,2,3,Newcomers
Hikaru Yokoyama,JPN,2,2428,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,52,0.0,0.0,1.0986122886681098,1,2,3,Newcomers
Fernando Delgado,ESP,2,2428,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,0.0,0.0,1.0986122886681098,1,2,3,Newcomers
Javier Reiter,ARG,2,2428,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1.0986122886681098,1,2,3,Newcomers
Armando Caiazzo,ITA,2,2428,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,49,0.0,0.0,1.0986122886681098,1,2,3,Newcomers
Haifeng Luo,CHN,2,2428,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16,0.0,0.0,1.0986122886681098,1,2,3,Newcomers
Ted Nilsson,SWE,2,2428,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,93,0.0,0.0,1.0986122886681098,1,2,3,Newcomers
Thibo Matthyssens,BEL,2,2428,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,0.0,0.0,1.0986122886681098,1,2,3,Newcomers
Ulugbek Ismailov,KAZ,2,2428,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,53,0.0,0.0,1.0986122886681098,1,2,3,Newcomers
Robert Wezeman,NED,2,2428,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,68,0.0,0.0,1.0986122886681098,1,2,3,Newcomers
Jared Cooper Vespa,USA,2,2428,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,101,0.0,0.0,1.0986122886681098,1,2,3,Newcomers
Sergiu-Darie Mede?an,ROU,2,2428,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,82,0.0,0.0,1.0986122886681098,1,2,3,Newcomers
Vito Morrone,ITA,2,2428,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,49,0.0,0.0,1.0986122886681098,1,2,3,Newcomers
Pedro Kaminski,BRA,2,2428,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9,0.0,0.0,1.0986122886681098,1,2,3,Newcomers
Ian Salo,ESP,2,2428,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,0.0,0.0,1.0986122886681098,1,2,3,Newcomers
Joao Moura,POR,2,2428,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,78,0.0,0.0,1.0986122886681098,1,2,3,Newcomers
Daniel Lopez Gutierrez,ESP,2,2428,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,0.0,0.0,1.0986122886681098,1,2,3,Newcomers
Denis Ionut Sas,ROU,2,2428,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,82,0.0,0.0,1.0986122886681098,1,2,3,Newcomers
Omran Falaknazi,BRN,2,2428,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10,0.0,0.0,1.0986122886681098,1,2,3,Newcomers
Wen Tian,CHN,2,2428,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16,0.0,0.0,1.0986122886681098,1,2,3,Newcomers
Miguel Roman Moreno,ESP,2,2428,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,0.0,0.0,1.0986122886681098,1,2,3,Newcomers
Anton Agapov,RUS,2,2428,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,84,0.0,0.0,1.0986122886681098,1,2,3,Newcomers
Noah Houareau,FRA,2,2428,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,33,0.0,0.0,1.0986122886681098,1,2,3,Newcomers
Manfredo Pirone,ITA,2,2428,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,49,0.0,0.0,1.0986122886681098,1,2,3,Newcomers
Mattia Bosatelli,ITA,2,2428,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,49,0.0,0.0,1.0986122886681098,1,2,3,Newcomers
Louis Corker,AUS,2,2428,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,0.0,1.0986122886681098,1,2,3,Newcomers
Juan Ignacio Gonzalez Jimenez,ESP,2,2428,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,0.0,0.0,1.0986122886681098,1,2,3,Newcomers
Sergio Lopez Rodriguez,ESP,2,2428,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,0.0,0.0,1.0986122886681098,1,2,3,Newcomers
Ilija Jankovic,SRB,2,2428,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,89,0.0,0.0,1.0986122886681098,1,2,3,Newcomers
Mattia Mena,ITA,2,2428,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,49,0.0,0.0,1.0986122886681098,1,2,3,Newcomers
Lautaro Nicolas Garcia Saez,ARG,2,2428,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1.0986122886681098,1,2,3,Newcomers
Carlos Rodriguez,ESP,2,2428,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,0.0,0.0,1.0986122886681098,1,2,3,Newcomers
Hiroki Iwamoto,JPN,2,2428,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,52,0.0,0.0,1.0986122886681098,1,2,3,Newcomers
Jan Hulshagen,BEL,2,2428,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,0.0,0.0,1.0986122886681098,1,2,3,Newcomers
Adlan Bounemoura,FRA,2,2428,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,33,0.0,0.0,1.0986122886681098,1,2,3,Newcomers
Mauricio Klenner Campos,CHI,2,2428,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14,0.0,0.0,1.0986122886681098,1,2,3,Newcomers
Lorenzo Maccarini,BRA,2,2428,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9,0.0,0.0,1.0986122886681098,1,2,3,Newcomers
Markuss Tions,LAT,2,2428,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,56,0.0,0.0,1.0986122886681098,1,2,3,Newcomers
Aliaksei Hryts,BLR,2,2428,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8,0.0,0.0,1.0986122886681098,1,2,3,Newcomers
Nikolaj Lange,DEN,2,2428,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,25,0.0,0.0,1.0986122886681098,1,2,3,Newcomers
Ronald Vargas,BEL,2,2428,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,0.0,0.0,1.0986122886681098,1,2,3,Newcomers
Giulio De Lutiis,ITA,2,2428,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,49,0.0,0.0,1.0986122886681098,1,2,3,Newcomers
Ryosuke Kizawa,JPN,2,2428,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,52,0.0,0.0,1.0986122886681098,1,2,3,Newcomers
Juan Jose Medina Rico,ESP,2,2428,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,0.0,0.0,1.0986122886681098,1,2,3,Newcomers
Anthony Galloo,FRA,2,2428,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,33,0.0,0.0,1.0986122886681098,1,2,3,Newcomers
Laurent Payet,FRA,2,2428,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,33,0.0,0.0,1.0986122886681098,1,2,3,Newcomers
Yaser Alhashemi,BRN,2,2428,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10,0.0,0.0,1.0986122886681098,1,2,3,Newcomers
Pierre Lagouardille,FRA,2,2428,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,33,0.0,0.0,1.0986122886681098,1,2,3,Newcomers
Marco Lazo Espinosa,CUB,2,2428,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,21,0.0,0.0,1.0986122886681098,1,2,3,Newcomers
Pedro Tellechea Omiste,ESP,2,2428,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,0.0,0.0,1.0986122886681098,1,2,3,Newcomers
Thibaut Mordacq,FRA,2,2428,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,33,0.0,0.0,1.0986122886681098,1,2,3,Newcomers
Miguel Baptista Da Silva,POR,2,2428,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,78,0.0,0.0,1.0986122886681098,1,2,3,Newcomers
Unax Arranz Maestre,ESP,2,2428,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,0.0,0.0,1.0986122886681098,1,2,3,Newcomers
Nuno Quelhas,POR,2,2428,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,78,0.0,0.0,1.0986122886681098,1,2,3,Newcomers
Xiangling Li,CHN,2,2428,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16,0.0,0.0,1.0986122886681098,1,2,3,Newcomers
Camilo Velasco,USA,2,2428,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,101,0.0,0.0,1.0986122886681098,1,2,3,Newcomers
Guillermo Borrero FernÃ¡ndez De La Puente,ESP,2,2428,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,0.0,0.0,1.0986122886681098,1,2,3,Newcomers
Gianluca Lalli,ITA,2,2428,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,49,0.0,0.0,1.0986122886681098,1,2,3,Newcomers
David Garcia Gomez,ESP,2,2428,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,0.0,0.0,1.0986122886681098,1,2,3,Newcomers
Santiago Fernandez Escarcena,ESP,2,2428,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,0.0,0.0,1.0986122886681098,1,2,3,Newcomers
Xander Veys,BEL,2,2428,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,0.0,0.0,1.0986122886681098,1,2,3,Newcomers
Carlos Miguel Ramoa,POR,2,2428,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,78,0.0,0.0,1.0986122886681098,1,2,3,Newcomers
Daan Veldhuis,NED,2,2428,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,68,0.0,0.0,1.0986122886681098,1,2,3,Newcomers
Antonio Doria,POR,2,2428,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,78,0.0,0.0,1.0986122886681098,1,2,3,Newcomers
Victor Rossi,ARG,2,2428,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1.0986122886681098,1,2,3,Newcomers
Wenhao Wu,CHN,2,2428,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16,0.0,0.0,1.0986122886681098,1,2,3,Newcomers
Andrew Smith,GBR,2,2428,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34,0.0,0.0,1.0986122886681098,1,2,3,Newcomers
Ivan Sanchez Segui,ESP,2,2428,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,0.0,0.0,1.0986122886681098,1,2,3,Newcomers
Jon Guerra Larrauri,ESP,2,2428,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,0.0,0.0,1.0986122886681098,1,2,3,Newcomers
Tanguy Montoisy,BEL,2,2428,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,0.0,0.0,1.0986122886681098,1,2,3,Newcomers
Rakan Almuzaini,KUW,2,2428,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,55,0.0,0.0,1.0986122886681098,1,2,3,Newcomers
David Alten,AUT,2,2428,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,0.0,0.0,1.0986122886681098,1,2,3,Newcomers
Theodoros Rousos,CYP,2,2428,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,22,0.0,0.0,1.0986122886681098,1,2,3,Newcomers
Nikolas Zogaj,BEL,2,2428,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,0.0,0.0,1.0986122886681098,1,2,3,Newcomers
Leonardo Bogo Marcatto,BRA,2,2428,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9,0.0,0.0,1.0986122886681098,1,2,3,Newcomers
Nicolas Fernandez Diaz,ESP,2,2428,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,30,0.0,0.0,1.0986122886681098,1,2,3,Newcomers
Darren McMullen,GBR,2,2428,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,34,0.0,0.0,1.0986122886681098,1,2,3,Newcomers
Ismail Hakk? Kula,TUR,2,2428,0.0,0.0,0.0,0.0,0.0,homme,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,97,0.0,0.0,1.0986122886681098,1,2,3,Newcomers
